ticker,expiry,spot,side,strike,iv,volume,openInterest,bid,ask
NTGR,2026-08-21,24.3799991607666,C,32.0,1.46484642578125,,1,0.0,1.75
NTGR,2026-08-21,24.3799991607666,P,18.0,0.2500075,1.0,0,0.0,0.0
NTGR,2026-08-21,24.3799991607666,P,19.0,0.2500075,,0,0.0,0.0
NTGR,2026-08-21,24.3799991607666,P,20.0,0.2500075,2.0,0,0.0,0.0
NTGR,2026-08-21,24.3799991607666,P,21.0,1.2070352148437498,2.0,2,0.05,1.9
NTGR,2026-08-21,24.3799991607666,P,22.0,0.12500875,100.0,0,0.0,0.0
NTGR,2026-08-21,24.3799991607666,P,24.0,0.0312596875,1.0,0,0.0,0.0
NTGR,2026-08-21,24.3799991607666,P,25.0,1.0000000000000003e-05,2.0,0,0.0,0.0
NTGR,2026-08-21,24.3799991607666,P,26.0,1.0000000000000003e-05,,0,0.0,0.0
GPRE,2026-08-21,16.489999771118164,C,10.0,1.0000000000000003e-05,,0,0.0,0.0
GPRE,2026-08-21,16.489999771118164,C,15.0,1.0000000000000003e-05,1.0,0,0.0,0.0
GPRE,2026-08-21,16.489999771118164,C,16.0,1.0000000000000003e-05,1.0,0,0.0,0.0
GPRE,2026-08-21,16.489999771118164,C,17.0,0.062509375,24.0,0,0.0,0.0
GPRE,2026-08-21,16.489999771118164,C,18.0,0.12500875,82.0,0,0.0,0.0
GPRE,2026-08-21,16.489999771118164,C,19.0,0.2500075,202.0,0,0.0,0.0
GPRE,2026-08-21,16.489999771118164,C,20.0,0.2500075,360.0,0,0.0,0.0
GPRE,2026-08-21,16.489999771118164,C,21.0,0.2500075,1.0,0,0.0,0.0
GPRE,2026-08-21,16.489999771118164,C,22.0,0.2500075,2.0,0,0.0,0.0
GPRE,2026-08-21,16.489999771118164,C,23.0,0.500005,1.0,0,0.0,0.0
GPRE,2026-08-21,16.489999771118164,C,24.0,0.500005,,0,0.0,0.0
GPRE,2026-08-21,16.489999771118164,P,7.0,0.500005,,0,0.0,0.0
GPRE,2026-08-21,16.489999771118164,P,9.0,0.500005,,0,0.0,0.0
GPRE,2026-08-21,16.489999771118164,P,10.0,0.500005,,0,0.0,0.0
GPRE,2026-08-21,16.489999771118164,P,11.0,0.500005,2.0,0,0.0,0.0
GPRE,2026-08-21,16.489999771118164,P,13.0,0.2500075,3.0,0,0.0,0.0
GPRE,2026-08-21,16.489999771118164,P,14.0,0.2500075,2.0,0,0.0,0.0
GPRE,2026-08-21,16.489999771118164,P,15.0,0.12500875,5.0,0,0.0,0.0
GPRE,2026-08-21,16.489999771118164,P,16.0,0.062509375,20.0,0,0.0,0.0
GPRE,2026-08-21,16.489999771118164,P,17.0,1.0000000000000003e-05,7.0,0,0.0,0.0
GPRE,2026-08-21,16.489999771118164,P,18.0,1.0000000000000003e-05,,0,0.0,0.0
GPRE,2026-08-21,16.489999771118164,P,19.0,1.0000000000000003e-05,,0,0.0,0.0
GPRE,2026-08-21,16.489999771118164,P,20.0,1.0000000000000003e-05,6.0,0,0.0,0.0
NEWT,2026-08-21,15.130000114440918,C,2.5,8.859379462890626,,0,10.8,13.4
NEWT,2026-08-21,15.130000114440918,C,5.0,6.878907651367188,,0,7.4,11.5
NEWT,2026-08-21,15.130000114440918,C,15.0,1.0000000000000003e-05,1.0,0,0.0,0.0
NEWT,2026-08-21,15.130000114440918,C,17.5,0.2500075,4.0,0,0.0,0.0
NEWT,2026-08-21,15.130000114440918,P,5.0,0.500005,,0,0.0,0.0
NEWT,2026-08-21,15.130000114440918,P,12.5,0.2500075,1.0,0,0.0,0.0
NEWT,2026-08-21,15.130000114440918,P,15.0,0.015634843750000002,125.0,0,0.0,0.0
RCEL,2026-08-21,4.46999979019165,C,2.5,1.0000000000000003e-05,50.0,0,0.0,0.0
RCEL,2026-08-21,4.46999979019165,C,5.0,0.12500875,25.0,0,0.0,0.0
RCEL,2026-08-21,4.46999979019165,C,7.5,0.500005,9.0,0,0.0,0.0
RCEL,2026-08-21,4.46999979019165,C,10.0,0.500005,,0,0.0,0.0
RCEL,2026-08-21,4.46999979019165,P,2.5,0.500005,,0,0.0,0.0
RCEL,2026-08-21,4.46999979019165,P,5.0,1.0000000000000003e-05,10.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,C,1.0,1.0000000000000003e-05,15.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,C,1.5,1.0000000000000003e-05,20.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,C,2.0,1.0000000000000003e-05,7.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,C,2.5,1.0000000000000003e-05,7.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,C,3.0,1.0000000000000003e-05,10.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,C,3.5,1.0000000000000003e-05,5.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,C,4.5,1.0000000000000003e-05,50.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,C,5.0,1.0000000000000003e-05,66.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,C,5.5,1.0000000000000003e-05,23.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,C,6.0,1.0000000000000003e-05,4.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,C,6.5,1.0000000000000003e-05,1112.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,C,7.0,0.2500075,548.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,C,7.5,0.500005,4332.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,C,8.0,0.500005,23.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,C,8.5,0.500005,11.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,C,9.0,0.500005,2.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,C,9.5,0.500005,9.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,C,10.0,0.500005,1.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,C,10.5,0.500005,1.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,P,1.0,0.500005,,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,P,1.5,0.500005,1.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,P,2.0,0.500005,4.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,P,2.5,0.500005,2.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,P,3.0,0.500005,7.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,P,3.5,0.500005,3.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,P,4.0,0.500005,12.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,P,4.5,0.500005,18.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,P,5.0,0.500005,106.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,P,5.5,0.500005,104.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,P,6.0,0.500005,69.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,P,6.5,0.0312596875,995.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,P,7.0,1.0000000000000003e-05,10043.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,P,7.5,1.0000000000000003e-05,2.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,P,8.0,1.0000000000000003e-05,24.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,P,8.5,1.0000000000000003e-05,24.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,P,9.0,1.0000000000000003e-05,9.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,P,9.5,1.0000000000000003e-05,32.0,0,0.0,0.0
PTON,2026-08-07,6.519999980926514,P,10.0,1.0000000000000003e-05,37.0,0,0.0,0.0
NB,2026-08-07,5.019999980926514,C,1.0,1.0000000000000003e-05,2.0,0,0.0,0.0
NB,2026-08-07,5.019999980926514,C,1.5,1.0000000000000003e-05,3.0,0,0.0,0.0
NB,2026-08-07,5.019999980926514,C,2.0,1.0000000000000003e-05,3.0,0,0.0,0.0
NB,2026-08-07,5.019999980926514,C,3.0,1.0000000000000003e-05,7.0,0,0.0,0.0
NB,2026-08-07,5.019999980926514,C,3.5,1.0000000000000003e-05,1.0,0,0.0,0.0
NB,2026-08-07,5.019999980926514,C,4.0,1.0000000000000003e-05,82.0,0,0.0,0.0
NB,2026-08-07,5.019999980926514,C,4.5,1.0000000000000003e-05,43.0,0,0.0,0.0
NB,2026-08-07,5.019999980926514,C,5.0,1.0000000000000003e-05,123.0,0,0.0,0.0
NB,2026-08-07,5.019999980926514,C,5.5,0.500005,59.0,0,0.0,0.0
NB,2026-08-07,5.019999980926514,C,6.0,0.500005,72.0,0,0.0,0.0
NB,2026-08-07,5.019999980926514,C,6.5,0.500005,1.0,0,0.0,0.0
NB,2026-08-07,5.019999980926514,C,7.0,0.500005,1.0,0,0.0,0.0
NB,2026-08-07,5.019999980926514,C,8.0,0.500005,2.0,0,0.0,0.0
NB,2026-08-07,5.019999980926514,C,9.0,0.500005,1.0,0,0.0,0.0
NB,2026-08-07,5.019999980926514,P,1.0,0.500005,4.0,0,0.0,0.0
NB,2026-08-07,5.019999980926514,P,2.0,0.500005,1.0,0,0.0,0.0
NB,2026-08-07,5.019999980926514,P,2.5,0.500005,1.0,0,0.0,0.0
NB,2026-08-07,5.019999980926514,P,3.0,0.500005,2.0,0,0.0,0.0
NB,2026-08-07,5.019999980926514,P,3.5,0.500005,,0,0.0,0.0
NB,2026-08-07,5.019999980926514,P,4.0,0.500005,1.0,0,0.0,0.0
NB,2026-08-07,5.019999980926514,P,5.0,0.0312596875,279.0,0,0.0,0.0
NB,2026-08-07,5.019999980926514,P,5.5,1.0000000000000003e-05,1.0,0,0.0,0.0
NB,2026-08-07,5.019999980926514,P,6.0,1.0000000000000003e-05,4.0,0,0.0,0.0
NB,2026-08-07,5.019999980926514,P,6.5,1.0000000000000003e-05,2.0,0,0.0,0.0
NB,2026-08-07,5.019999980926514,P,7.0,1.0000000000000003e-05,1.0,0,0.0,0.0
NB,2026-08-07,5.019999980926514,P,7.5,1.0000000000000003e-05,1.0,0,0.0,0.0
NB,2026-08-07,5.019999980926514,P,9.0,1.0000000000000003e-05,2.0,0,0.0,0.0
GRNT,2026-08-21,4.630000114440918,C,2.5,1.0000000000000003e-05,5,0,0.0,0.0
GRNT,2026-08-21,4.630000114440918,C,5.0,0.12500875,4,0,0.0,0.0
GRNT,2026-08-21,4.630000114440918,P,2.5,0.500005,5,0,0.0,0.0
GRNT,2026-08-21,4.630000114440918,P,5.0,1.0000000000000003e-05,1,0,0.0,0.0
GHRS,2026-08-21,29.1299991607666,C,25.0,1.0000000000000003e-05,39.0,0,0.0,0.0
GHRS,2026-08-21,29.1299991607666,C,30.0,0.0312596875,1.0,0,0.0,0.0
GHRS,2026-08-21,29.1299991607666,C,35.0,0.2500075,1.0,0,0.0,0.0
GHRS,2026-08-21,29.1299991607666,C,40.0,0.2500075,,0,0.0,0.0
GHRS,2026-08-21,29.1299991607666,P,2.5,0.500005,,0,0.0,0.0
GHRS,2026-08-21,29.1299991607666,P,5.0,0.500005,,0,0.0,0.0
GHRS,2026-08-21,29.1299991607666,P,7.5,0.500005,,0,0.0,0.0
GHRS,2026-08-21,29.1299991607666,P,25.0,0.2500075,25.0,0,0.0,0.0
GHRS,2026-08-21,29.1299991607666,P,30.0,1.0000000000000003e-05,,0,0.0,0.0
ARKO,2026-08-21,7.360000133514404,C,2.5,8.281254824218749,2.0,8,4.5,7.2
ARKO,2026-08-21,7.360000133514404,C,5.0,2.69531576171875,7.0,58,1.8,3.9
ARKO,2026-08-21,7.360000133514404,C,7.5,0.0312596875,5.0,0,0.0,0.0
ARKO,2026-08-21,7.360000133514404,C,10.0,0.500005,19.0,0,0.0,0.0
ARKO,2026-08-21,7.360000133514404,P,2.5,0.500005,1.0,0,0.0,0.0
ARKO,2026-08-21,7.360000133514404,P,5.0,0.500005,2.0,0,0.0,0.0
ARKO,2026-08-21,7.360000133514404,P,7.5,1.0000000000000003e-05,5.0,0,0.0,0.0
ARKO,2026-08-21,7.360000133514404,P,10.0,1.7695324023437498,,0,2.4,3.6
INMB,2026-08-21,1.899999976158142,C,2.0,0.12500875,46.0,0,0.0,0.0
INMB,2026-08-21,1.899999976158142,C,3.0,0.500005,1.0,0,0.0,0.0
INMB,2026-08-21,1.899999976158142,P,1.0,0.500005,,0,0.0,0.0
ALDX,2026-08-07,1.600000023841858,C,0.5,1.0000000000000003e-05,1.0,0,0.0,0.0
ALDX,2026-08-07,1.600000023841858,C,1.0,1.0000000000000003e-05,1.0,0,0.0,0.0
ALDX,2026-08-07,1.600000023841858,C,1.5,1.0000000000000003e-05,60.0,0,0.0,0.0
ALDX,2026-08-07,1.600000023841858,C,2.0,0.500005,1.0,0,0.0,0.0
ALDX,2026-08-07,1.600000023841858,C,2.5,0.500005,20.0,0,0.0,0.0
ALDX,2026-08-07,1.600000023841858,C,3.0,0.500005,1.0,0,0.0,0.0
ALDX,2026-08-07,1.600000023841858,P,0.5,0.500005,3.0,0,0.0,0.0
ALDX,2026-08-07,1.600000023841858,P,1.0,0.500005,10.0,0,0.0,0.0
ALDX,2026-08-07,1.600000023841858,P,2.0,1.0000000000000003e-05,,0,0.0,0.0
ALDX,2026-08-07,1.600000023841858,P,2.5,1.0000000000000003e-05,,0,0.0,0.0
ALDX,2026-08-07,1.600000023841858,P,3.5,1.0000000000000003e-05,1.0,0,0.0,0.0
ALDX,2026-08-07,1.600000023841858,P,4.0,1.0000000000000003e-05,2.0,0,0.0,0.0
ALDX,2026-08-07,1.600000023841858,P,5.0,1.0000000000000003e-05,1.0,0,0.0,0.0
CTMX,2026-08-21,3.3499999046325684,C,1.0,1.0000000000000003e-05,1.0,0,0.0,0.0
CTMX,2026-08-21,3.3499999046325684,C,2.0,15.843750097656251,,1,2.6,3.6
CTMX,2026-08-21,3.3499999046325684,C,3.0,1.0000000000000003e-05,2.0,0,0.0,0.0
CTMX,2026-08-21,3.3499999046325684,C,4.0,0.2500075,102.0,0,0.0,0.0
CTMX,2026-08-21,3.3499999046325684,C,5.0,0.500005,1.0,0,0.0,0.0
CTMX,2026-08-21,3.3499999046325684,C,6.0,0.500005,15.0,0,0.0,0.0
CTMX,2026-08-21,3.3499999046325684,C,7.0,0.500005,6.0,0,0.0,0.0
CTMX,2026-08-21,3.3499999046325684,C,8.0,0.500005,20.0,0,0.0,0.0
CTMX,2026-08-21,3.3499999046325684,C,9.0,0.500005,14.0,0,0.0,0.0
CTMX,2026-08-21,3.3499999046325684,C,10.0,0.500005,10.0,0,0.0,0.0
CTMX,2026-08-21,3.3499999046325684,C,11.0,5.01562873046875,10.0,1760,0.0,0.75
CTMX,2026-08-21,3.3499999046325684,C,14.0,0.500005,3.0,0,0.0,0.0
CTMX,2026-08-21,3.3499999046325684,C,15.0,0.500005,2.0,0,0.0,0.0
CTMX,2026-08-21,3.3499999046325684,C,16.0,0.500005,1.0,0,0.0,0.0
CTMX,2026-08-21,3.3499999046325684,P,1.0,9.921878798828125,2.0,2,0.0,1.0
CTMX,2026-08-21,3.3499999046325684,P,2.0,1.625001875,50.0,54,0.0,0.05
CTMX,2026-08-21,3.3499999046325684,P,3.0,0.12500875,1.0,0,0.0,0.0
CTMX,2026-08-21,3.3499999046325684,P,4.0,1.0000000000000003e-05,5.0,0,0.0,0.0
CTMX,2026-08-21,3.3499999046325684,P,5.0,1.0000000000000003e-05,1.0,0,0.0,0.0
CTMX,2026-08-21,3.3499999046325684,P,6.0,1.0000000000000003e-05,,1,1.15,2.15
CTMX,2026-08-21,3.3499999046325684,P,7.0,1.0000000000000003e-05,,9,1.9,2.9
CTMX,2026-08-21,3.3499999046325684,P,8.0,1.0000000000000003e-05,1.0,0,0.0,0.0
PBH,2026-08-21,52.97999954223633,C,65.0,0.2500075,,0,0.0,0.0
PBH,2026-08-21,52.97999954223633,P,45.0,0.2500075,3.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,C,105.0,1.0000000000000003e-05,1.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,C,120.0,1.0000000000000003e-05,,1,92.8,97.5
LGND,2026-08-21,302.57000732421875,C,125.0,1.0000000000000003e-05,1.0,2,108.4,111.5
LGND,2026-08-21,302.57000732421875,C,130.0,1.0000000000000003e-05,1.0,1,107.0,110.9
LGND,2026-08-21,302.57000732421875,C,135.0,1.0000000000000003e-05,1.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,C,140.0,1.0000000000000003e-05,1.0,10,74.2,78.5
LGND,2026-08-21,302.57000732421875,C,145.0,1.0000000000000003e-05,1.0,2,92.5,96.0
LGND,2026-08-21,302.57000732421875,C,150.0,1.0000000000000003e-05,1.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,C,165.0,1.8076181494140622,1.0,0,135.5,139.5
LGND,2026-08-21,302.57000732421875,C,170.0,1.0000000000000003e-05,,1,66.4,69.6
LGND,2026-08-21,302.57000732421875,C,175.0,1.0000000000000003e-05,1.0,6,63.5,67.2
LGND,2026-08-21,302.57000732421875,C,180.0,1.0000000000000003e-05,1.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,C,185.0,1.0000000000000003e-05,,2,35.9,40.5
LGND,2026-08-21,302.57000732421875,C,190.0,1.0000000000000003e-05,1.0,1,63.0,67.5
LGND,2026-08-21,302.57000732421875,C,195.0,1.0000000000000003e-05,1.0,0,28.5,32.0
LGND,2026-08-21,302.57000732421875,C,200.0,1.0000000000000003e-05,15.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,C,210.0,1.0000000000000003e-05,5.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,C,220.0,1.0000000000000003e-05,2.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,C,230.0,1.0000000000000003e-05,1.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,C,240.0,1.0000000000000003e-05,1.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,C,250.0,1.0000000000000003e-05,5.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,C,260.0,1.0000000000000003e-05,6.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,C,270.0,1.0000000000000003e-05,5.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,C,280.0,1.0000000000000003e-05,1.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,C,290.0,1.0000000000000003e-05,4.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,C,300.0,1.0000000000000003e-05,1.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,C,310.0,0.0312596875,2.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,C,320.0,0.062509375,2.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,C,330.0,0.12500875,1.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,C,340.0,0.12500875,1.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,C,350.0,0.12500875,1.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,C,370.0,0.2500075,,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,C,380.0,0.2500075,,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,C,400.0,0.2500075,,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,P,105.0,0.500005,1.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,P,110.0,2.9736353784179688,1.0,3,0.0,4.8
LGND,2026-08-21,302.57000732421875,P,115.0,0.500005,1.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,P,120.0,0.500005,1.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,P,125.0,2.6665072399902345,1.0,8,0.1,5.0
LGND,2026-08-21,302.57000732421875,P,130.0,2.5278357116699213,1.0,2,0.0,4.8
LGND,2026-08-21,302.57000732421875,P,140.0,2.361820501708984,1.0,1,0.1,5.0
LGND,2026-08-21,302.57000732421875,P,150.0,0.500005,,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,P,155.0,0.500005,1.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,P,160.0,0.500005,2.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,P,165.0,0.500005,1.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,P,170.0,0.500005,1.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,P,175.0,1.7382825585937498,1.0,2,0.0,4.8
LGND,2026-08-21,302.57000732421875,P,180.0,0.500005,3.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,P,185.0,0.500005,2.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,P,190.0,0.500005,1.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,P,195.0,0.500005,5.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,P,200.0,0.500005,1.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,P,210.0,0.2500075,1.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,P,220.0,0.2500075,1.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,P,230.0,0.2500075,3.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,P,240.0,0.8735364208984374,2.0,2,0.0,4.8
LGND,2026-08-21,302.57000732421875,P,250.0,0.2500075,5.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,P,260.0,0.12500875,1.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,P,270.0,0.12500875,11.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,P,280.0,0.062509375,1.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,P,290.0,0.062509375,26.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,P,300.0,0.007822421875,1.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,P,310.0,1.0000000000000003e-05,1.0,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,P,320.0,1.0000000000000003e-05,,0,0.0,0.0
LGND,2026-08-21,302.57000732421875,P,330.0,0.6080361462402344,,13,31.2,35.5
LGND,2026-08-21,302.57000732421875,P,340.0,0.9343268286132812,,0,46.1,50.0
LGND,2026-08-21,302.57000732421875,P,420.0,1.0000000000000003e-05,2.0,0,0.0,0.0
TIC,2026-08-21,8.180000305175781,C,7.5,1.0000000000000003e-05,1.0,0,0.0,0.0
TIC,2026-08-21,8.180000305175781,C,10.0,0.2500075,55.0,0,0.0,0.0
TIC,2026-08-21,8.180000305175781,P,5.0,0.500005,,0,0.0,0.0
TIC,2026-08-21,8.180000305175781,P,7.5,0.12500875,1.0,0,0.0,0.0
TIC,2026-08-21,8.180000305175781,P,10.0,1.0000000000000003e-05,10.0,0,0.0,0.0
TMCI,2026-08-21,4.78000020980835,C,2.5,1.0000000000000003e-05,1.0,0.0,0.0,0.0
TMCI,2026-08-21,4.78000020980835,C,5.0,0.062509375,1.0,0.0,0.0,0.0
TMCI,2026-08-21,4.78000020980835,C,7.5,0.500005,1.0,0.0,0.0,0.0
MAGN,2026-08-21,13.539999961853027,C,12.5,1.0000000000000003e-05,2.0,0,0.0,0.0
MAGN,2026-08-21,13.539999961853027,C,15.0,0.12500875,2.0,0,0.0,0.0
MAGN,2026-08-21,13.539999961853027,C,17.5,0.2500075,2.0,0,0.0,0.0
MAGN,2026-08-21,13.539999961853027,C,20.0,0.500005,,0,0.0,0.0
MAGN,2026-08-21,13.539999961853027,P,10.0,0.500005,1.0,0,0.0,0.0
MAGN,2026-08-21,13.539999961853027,P,12.5,0.12500875,,0,0.0,0.0
DRVN,2026-08-21,14.609999656677246,C,2.5,1.0000000000000003e-05,,0,0.0,0.0
DRVN,2026-08-21,14.609999656677246,C,5.0,1.0000000000000003e-05,1.0,0,0.0,0.0
DRVN,2026-08-21,14.609999656677246,C,7.5,1.0000000000000003e-05,,0,0.0,0.0
DRVN,2026-08-21,14.609999656677246,C,15.0,0.0312596875,15.0,0,0.0,0.0
DRVN,2026-08-21,14.609999656677246,C,17.5,0.2500075,11.0,0,0.0,0.0
DRVN,2026-08-21,14.609999656677246,P,10.0,0.500005,2.0,0,0.0,0.0
DRVN,2026-08-21,14.609999656677246,P,12.5,0.2500075,10.0,0,0.0,0.0
DRVN,2026-08-21,14.609999656677246,P,15.0,1.0000000000000003e-05,2.0,0,0.0,0.0
PRTH,2026-08-21,6.659999847412109,C,5.0,1.0000000000000003e-05,2.0,0.0,0.0,0.0
PRTH,2026-08-21,6.659999847412109,C,7.5,0.12500875,8.0,0.0,0.0,0.0
PRTH,2026-08-21,6.659999847412109,C,10.0,0.500005,,0.0,0.0,0.0
LAMR,2026-08-21,158.17999267578125,C,135.0,1.0000000000000003e-05,1.0,0,0.0,0.0
LAMR,2026-08-21,158.17999267578125,C,145.0,1.0000000000000003e-05,1.0,0,0.0,0.0
LAMR,2026-08-21,158.17999267578125,C,150.0,1.0000000000000003e-05,2.0,0,0.0,0.0
LAMR,2026-08-21,158.17999267578125,C,155.0,1.0000000000000003e-05,2.0,0,0.0,0.0
LAMR,2026-08-21,158.17999267578125,C,160.0,0.015634843750000002,3.0,0,0.0,0.0
LAMR,2026-08-21,158.17999267578125,C,165.0,0.062509375,3.0,0,0.0,0.0
LAMR,2026-08-21,158.17999267578125,C,170.0,0.062509375,2.0,0,0.0,0.0
LAMR,2026-08-21,158.17999267578125,C,175.0,0.12500875,1.0,0,0.0,0.0
LAMR,2026-08-21,158.17999267578125,C,180.0,0.12500875,,0,0.0,0.0
LAMR,2026-08-21,158.17999267578125,P,100.0,1.4472683886718751,1.0,1,0.0,2.15
LAMR,2026-08-21,158.17999267578125,P,105.0,1.3261752441406247,1.0,1,0.0,2.2
LAMR,2026-08-21,158.17999267578125,P,135.0,0.12500875,7.0,0,0.0,0.0
LAMR,2026-08-21,158.17999267578125,P,140.0,0.12500875,1.0,0,0.0,0.0
LAMR,2026-08-21,158.17999267578125,P,145.0,0.12500875,1.0,0,0.0,0.0
LAMR,2026-08-21,158.17999267578125,P,150.0,0.062509375,31.0,0,0.0,0.0
LAMR,2026-08-21,158.17999267578125,P,155.0,0.0312596875,7.0,0,0.0,0.0
LAMR,2026-08-21,158.17999267578125,P,160.0,1.0000000000000003e-05,4.0,0,0.0,0.0
LAMR,2026-08-21,158.17999267578125,P,165.0,1.0000000000000003e-05,,0,0.0,0.0
PGNY,2026-08-21,31.3700008392334,C,5.0,1.0000000000000003e-05,,0,0.0,0.0
PGNY,2026-08-21,31.3700008392334,C,7.5,1.0000000000000003e-05,1.0,0,0.0,0.0
PGNY,2026-08-21,31.3700008392334,C,10.0,5.27148778564453,1.0,2,21.1,24.4
PGNY,2026-08-21,31.3700008392334,C,12.5,1.0000000000000003e-05,1.0,0,0.0,0.0
PGNY,2026-08-21,31.3700008392334,C,15.0,1.0000000000000003e-05,1.0,0,0.0,0.0
PGNY,2026-08-21,31.3700008392334,C,17.5,1.0000000000000003e-05,1.0,0,0.0,0.0
PGNY,2026-08-21,31.3700008392334,C,20.0,1.0000000000000003e-05,1.0,0,0.0,0.0
PGNY,2026-08-21,31.3700008392334,C,22.5,1.0000000000000003e-05,20.0,0,0.0,0.0
PGNY,2026-08-21,31.3700008392334,C,25.0,1.0000000000000003e-05,121.0,0,0.0,0.0
PGNY,2026-08-21,31.3700008392334,C,30.0,1.0000000000000003e-05,7.0,0,0.0,0.0
PGNY,2026-08-21,31.3700008392334,C,35.0,0.12500875,3.0,0,0.0,0.0
PGNY,2026-08-21,31.3700008392334,C,40.0,0.2500075,3.0,0,0.0,0.0
PGNY,2026-08-21,31.3700008392334,C,45.0,0.500005,1.0,0,0.0,0.0
PGNY,2026-08-21,31.3700008392334,P,5.0,0.500005,1.0,0,0.0,0.0
